m1_cap,m2_cap,m1_prof,m2_prof,dem,prod_sim,obj_govt,m1_infl,m2_infl,m1_pub_price,m2_pub_price,m1_priv_price,m2_priv_price,m1_pub_quant,m2_pub_quant,m1_priv_quant,m2_priv_quant,govt_cost
3575000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,17.69,7.39242,15.7609,15.7609,927112.0,2300120.0,1681160.0,1681160.0,33404100.0
3600000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,17.69,7.39242,15.7609,15.7609,927112.0,2300120.0,1681160.0,1681160.0,33404100.0
3625000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,17.69,7.39242,15.7609,15.7609,927112.0,2300120.0,1681160.0,1681160.0,33404100.0
3650000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,17.69,7.39242,15.7609,15.7609,927112.0,2300120.0,1681160.0,1681160.0,33404100.0
3675000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,8.18978,9.13959,15.7609,15.7609,1987060.0,1860420.0,1681160.0,1681160.0,33277100.0
3700000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,7.9707,9.20075,15.7609,15.7609,2012060.0,1848050.0,1681160.0,1681160.0,33041000.0
3725000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,7.75202,9.26356,15.7609,15.7609,2037060.0,1835520.0,1681160.0,1681160.0,32794800.0
3750000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,7.5338,9.32815,15.7609,15.7609,2062060.0,1822810.0,1681160.0,1681160.0,32538600.0
3775000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,7.31604,9.39462,15.7609,15.7609,2087060.0,1809920.0,1681160.0,1681160.0,32272500.0
3800000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,7.09878,9.4631,15.7609,15.7609,2112060.0,1796820.0,1681160.0,1681160.0,31996500.0
3825000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,6.88207,9.53375,15.7609,15.7609,2137060.0,1783500.0,1681160.0,1681160.0,31710900.0
3850000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,6.66594,9.60672,15.7609,15.7609,2162060.0,1769960.0,1681160.0,1681160.0,31415600.0
3875000.0,4500000.0,38500000.0,43500000.0,4034000.0,0.25,1.0,17.69,17.57,6.45043,9.6822,15.7609,15.7609,2187060.0,1756160.0,1681160.0,1681160.0,31111000.0
