m1_cap,m2_cap,m1_prof,m2_prof,dem,prod_sim,obj_govt,m1_infl,m2_infl,m1_pub_price,m2_pub_price,m1_priv_price,m2_priv_price,m1_pub_quant,m2_pub_quant,m1_priv_quant,m2_priv_quant,govt_cost
2103720.0,5964280.0,33220000.0,47780000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,33780000.0,47220000.0,4034000.0,0.25,1.0,100.0,100.0,23.944,9.04863,15.7609,15.7609,304188.0,2290230.0,1681160.0,1681160.0,28006900.0
2103720.0,5964280.0,33780000.0,47220000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,34340000.0,46660000.0,4034000.0,0.25,1.0,100.0,100.0,23.591,8.6977,15.7609,15.7609,332477.0,2318250.0,1681160.0,1681160.0,28006900.0
2103720.0,5964280.0,34340000.0,46660000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,34900000.0,46100000.0,4034000.0,0.25,1.0,100.0,100.0,23.2328,8.36109,15.7609,15.7609,361706.0,2344610.0,1681160.0,1681160.0,28006900.0
2103720.0,5964280.0,34900000.0,46100000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,35460000.0,45540000.0,4034000.0,0.25,1.0,100.0,100.0,22.8682,8.03711,15.7609,15.7609,391962.0,2369440.0,1681160.0,1681160.0,28006900.0
2103720.0,5964280.0,35460000.0,45540000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,36020000.0,44980000.0,4034000.0,0.25,1.0,100.0,100.0,22.9051,9.07772,15.7609,15.7609,415780.0,2259430.0,1681160.0,1681160.0,30033900.0
2103720.0,5964280.0,36020000.0,44980000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,36580000.0,44420000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,36580000.0,44420000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,37140000.0,43860000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,37140000.0,43860000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,37700000.0,43300000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,37700000.0,43300000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,38260000.0,42740000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,38260000.0,42740000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,38820000.0,42180000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,38820000.0,42180000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,39380000.0,41620000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,39380000.0,41620000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,39940000.0,41060000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,39940000.0,41060000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,40500000.0,40500000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,40500000.0,40500000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,41060000.0,39940000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,41060000.0,39940000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,41620000.0,39380000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,41620000.0,39380000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,42180000.0,38820000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,42180000.0,38820000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,42740000.0,38260000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,42740000.0,38260000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,43300000.0,37700000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,43300000.0,37700000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,43860000.0,37140000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,43860000.0,37140000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,44420000.0,36580000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,44420000.0,36580000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,44980000.0,36020000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,44980000.0,36020000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,45540000.0,35460000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,45540000.0,35460000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,46100000.0,34900000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,46100000.0,34900000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,46660000.0,34340000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,46660000.0,34340000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,47220000.0,33780000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,47220000.0,33780000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,47780000.0,33220000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,47780000.0,33220000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,48340000.0,32660000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,48340000.0,32660000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,48900000.0,32100000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,48900000.0,32100000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,49460000.0,31540000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,49460000.0,31540000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,50020000.0,30980000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,50020000.0,30980000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,50580000.0,30420000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,50580000.0,30420000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,51140000.0,29860000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,51140000.0,29860000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,51700000.0,29300000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,51700000.0,29300000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,52260000.0,28740000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,52260000.0,28740000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,52820000.0,28180000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,52820000.0,28180000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,53380000.0,27620000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,53380000.0,27620000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,53940000.0,27060000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,53940000.0,27060000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,54500000.0,26500000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2103720.0,5964280.0,54500000.0,26500000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,26500000.0,54500000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,26500000.0,54500000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,27060000.0,53940000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,27060000.0,53940000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,27620000.0,53380000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,27620000.0,53380000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,28180000.0,52820000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,28180000.0,52820000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,28740000.0,52260000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,28740000.0,52260000.0,4034000.0,0.5,1.0,100.0,100.0,23.1768,13.8625,13.136,13.136,247355.0,2110210.0,1751460.0,1751460.0,34985800.0
2150800.0,5917200.0,29300000.0,51700000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,29300000.0,51700000.0,4034000.0,0.5,1.0,100.0,100.0,22.7201,13.3934,13.136,13.136,276975.0,2142310.0,1751460.0,1751460.0,34985800.0
2150800.0,5917200.0,29860000.0,51140000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,29860000.0,51140000.0,4034000.0,0.5,1.0,100.0,100.0,22.2766,12.9662,13.136,13.136,307627.0,2169710.0,1751460.0,1751460.0,34985800.0
2150800.0,5917200.0,30420000.0,50580000.0,4034000.0,0.25,1.0,100.0,100.0,24.2596,12.421,15.7609,15.7609,360455.0,1938930.0,1681160.0,1681160.0,32827900.0
2150800.0,5917200.0,30420000.0,50580000.0,4034000.0,0.5,1.0,100.0,100.0,22.0317,12.909,13.136,13.136,336465.0,2161010.0,1751460.0,1751460.0,35309300.0
2150800.0,5917200.0,30980000.0,50020000.0,4034000.0,0.25,1.0,100.0,100.0,25.5066,11.174,15.7609,15.7609,194181.0,2105200.0,1681160.0,1681160.0,28476400.0
2150800.0,5917200.0,30980000.0,50020000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,31540000.0,49460000.0,4034000.0,0.25,1.0,100.0,100.0,25.3289,10.6484,15.7609,15.7609,199119.0,2156530.0,1681160.0,1681160.0,28006900.0
2150800.0,5917200.0,31540000.0,49460000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,32100000.0,48900000.0,4034000.0,0.25,1.0,100.0,100.0,24.9838,10.2117,15.7609,15.7609,224284.0,2193900.0,1681160.0,1681160.0,28006900.0
2150800.0,5917200.0,32100000.0,48900000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,32660000.0,48340000.0,4034000.0,0.25,1.0,100.0,100.0,24.639,9.80251,15.7609,15.7609,250151.0,2228350.0,1681160.0,1681160.0,28006900.0
2150800.0,5917200.0,32660000.0,48340000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,33220000.0,47780000.0,4034000.0,0.25,1.0,100.0,100.0,24.2929,9.416,15.7609,15.7609,276767.0,2260350.0,1681160.0,1681160.0,28006900.0
2150800.0,5917200.0,33220000.0,47780000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,33780000.0,47220000.0,4034000.0,0.25,1.0,100.0,100.0,23.944,9.04863,15.7609,15.7609,304188.0,2290230.0,1681160.0,1681160.0,28006900.0
2150800.0,5917200.0,33780000.0,47220000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,34340000.0,46660000.0,4034000.0,0.25,1.0,100.0,100.0,23.591,8.6977,15.7609,15.7609,332477.0,2318250.0,1681160.0,1681160.0,28006900.0
2150800.0,5917200.0,34340000.0,46660000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,34900000.0,46100000.0,4034000.0,0.25,1.0,100.0,100.0,23.2328,8.36109,15.7609,15.7609,361706.0,2344610.0,1681160.0,1681160.0,28006900.0
2150800.0,5917200.0,34900000.0,46100000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,35460000.0,45540000.0,4034000.0,0.25,1.0,100.0,100.0,22.8682,8.03711,15.7609,15.7609,391962.0,2369440.0,1681160.0,1681160.0,28006900.0
2150800.0,5917200.0,35460000.0,45540000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,36020000.0,44980000.0,4034000.0,0.25,1.0,100.0,100.0,22.4958,7.7244,15.7609,15.7609,423344.0,2392870.0,1681160.0,1681160.0,28006900.0
2150800.0,5917200.0,36020000.0,44980000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,36580000.0,44420000.0,4034000.0,0.25,1.0,100.0,100.0,22.1143,7.42182,15.7609,15.7609,455970.0,2414970.0,1681160.0,1681160.0,28006900.0
2150800.0,5917200.0,36580000.0,44420000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,37140000.0,43860000.0,4034000.0,0.25,1.0,100.0,100.0,22.995,11.203,15.7609,15.7609,462860.0,2035130.0,1681160.0,1681160.0,33443000.0
2150800.0,5917200.0,37140000.0,43860000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,37700000.0,43300000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,37700000.0,43300000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,38260000.0,42740000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,38260000.0,42740000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,38820000.0,42180000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,38820000.0,42180000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,39380000.0,41620000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,39380000.0,41620000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,39940000.0,41060000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,39940000.0,41060000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,40500000.0,40500000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,40500000.0,40500000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,41060000.0,39940000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,41060000.0,39940000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,41620000.0,39380000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,41620000.0,39380000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,42180000.0,38820000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,42180000.0,38820000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,42740000.0,38260000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,42740000.0,38260000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,43300000.0,37700000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,43300000.0,37700000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,43860000.0,37140000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,43860000.0,37140000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,44420000.0,36580000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,44420000.0,36580000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,44980000.0,36020000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,44980000.0,36020000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,45540000.0,35460000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,45540000.0,35460000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,46100000.0,34900000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,46100000.0,34900000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,46660000.0,34340000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,46660000.0,34340000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,47220000.0,33780000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,47220000.0,33780000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,47780000.0,33220000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,47780000.0,33220000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,48340000.0,32660000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,48340000.0,32660000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,48900000.0,32100000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,48900000.0,32100000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,49460000.0,31540000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,49460000.0,31540000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,50020000.0,30980000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,50020000.0,30980000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,50580000.0,30420000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,50580000.0,30420000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,51140000.0,29860000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,51140000.0,29860000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,51700000.0,29300000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,51700000.0,29300000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,52260000.0,28740000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,52260000.0,28740000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,52820000.0,28180000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,52820000.0,28180000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,53380000.0,27620000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,53380000.0,27620000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,53940000.0,27060000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,53940000.0,27060000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,54500000.0,26500000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2150800.0,5917200.0,54500000.0,26500000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,26500000.0,54500000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,26500000.0,54500000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,27060000.0,53940000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,27060000.0,53940000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,27620000.0,53380000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,27620000.0,53380000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,28180000.0,52820000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,28180000.0,52820000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,28740000.0,52260000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,28740000.0,52260000.0,4034000.0,0.5,1.0,100.0,100.0,23.1768,13.8625,13.136,13.136,247355.0,2110210.0,1751460.0,1751460.0,34985800.0
2197880.0,5870120.0,29300000.0,51700000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,29300000.0,51700000.0,4034000.0,0.5,1.0,100.0,100.0,22.7201,13.3934,13.136,13.136,276975.0,2142310.0,1751460.0,1751460.0,34985800.0
2197880.0,5870120.0,29860000.0,51140000.0,4034000.0,0.25,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,29860000.0,51140000.0,4034000.0,0.5,1.0,100.0,100.0,22.2766,12.9662,13.136,13.136,307627.0,2169710.0,1751460.0,1751460.0,34985800.0
2197880.0,5870120.0,30420000.0,50580000.0,4034000.0,0.25,1.0,100.0,100.0,24.2596,12.421,15.7609,15.7609,360455.0,1938930.0,1681160.0,1681160.0,32827900.0
2197880.0,5870120.0,30420000.0,50580000.0,4034000.0,0.5,1.0,100.0,100.0,21.8409,12.5714,13.136,13.136,339404.0,2193300.0,1751460.0,1751460.0,34985800.0
2197880.0,5870120.0,30980000.0,50020000.0,4034000.0,0.25,1.0,100.0,100.0,25.5066,11.174,15.7609,15.7609,194181.0,2105200.0,1681160.0,1681160.0,28476400.0
2197880.0,5870120.0,30980000.0,50020000.0,4034000.0,0.5,1.0,100.0,100.0,21.4091,12.2029,13.136,13.136,372407.0,2213650.0,1751460.0,1751460.0,34985800.0
2197880.0,5870120.0,31540000.0,49460000.0,4034000.0,0.25,1.0,100.0,100.0,25.3289,10.6484,15.7609,15.7609,199119.0,2156530.0,1681160.0,1681160.0,28006900.0
2197880.0,5870120.0,31540000.0,49460000.0,4034000.0,0.5,1.0,100.0,100.0,22.2475,14.0466,13.136,13.136,383545.0,2023710.0,1751460.0,1751460.0,36959200.0
2197880.0,5870120.0,32100000.0,48900000.0,4034000.0,0.25,1.0,100.0,100.0,24.9838,10.2117,15.7609,15.7609,224284.0,2193900.0,1681160.0,1681160.0,28006900.0
2197880.0,5870120.0,32100000.0,48900000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,32660000.0,48340000.0,4034000.0,0.25,1.0,100.0,100.0,24.639,9.80251,15.7609,15.7609,250151.0,2228350.0,1681160.0,1681160.0,28006900.0
2197880.0,5870120.0,32660000.0,48340000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,33220000.0,47780000.0,4034000.0,0.25,1.0,100.0,100.0,24.2929,9.416,15.7609,15.7609,276767.0,2260350.0,1681160.0,1681160.0,28006900.0
2197880.0,5870120.0,33220000.0,47780000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,33780000.0,47220000.0,4034000.0,0.25,1.0,100.0,100.0,23.944,9.04863,15.7609,15.7609,304188.0,2290230.0,1681160.0,1681160.0,28006900.0
2197880.0,5870120.0,33780000.0,47220000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,34340000.0,46660000.0,4034000.0,0.25,1.0,100.0,100.0,23.591,8.6977,15.7609,15.7609,332477.0,2318250.0,1681160.0,1681160.0,28006900.0
2197880.0,5870120.0,34340000.0,46660000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,34900000.0,46100000.0,4034000.0,0.25,1.0,100.0,100.0,23.2328,8.36109,15.7609,15.7609,361706.0,2344610.0,1681160.0,1681160.0,28006900.0
2197880.0,5870120.0,34900000.0,46100000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,35460000.0,45540000.0,4034000.0,0.25,1.0,100.0,100.0,22.8682,8.03711,15.7609,15.7609,391962.0,2369440.0,1681160.0,1681160.0,28006900.0
2197880.0,5870120.0,35460000.0,45540000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,36020000.0,44980000.0,4034000.0,0.25,1.0,100.0,100.0,22.4958,7.7244,15.7609,15.7609,423344.0,2392870.0,1681160.0,1681160.0,28006900.0
2197880.0,5870120.0,36020000.0,44980000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,36580000.0,44420000.0,4034000.0,0.25,1.0,100.0,100.0,22.1143,7.42182,15.7609,15.7609,455970.0,2414970.0,1681160.0,1681160.0,28006900.0
2197880.0,5870120.0,36580000.0,44420000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,37140000.0,43860000.0,4034000.0,0.25,1.0,100.0,100.0,21.7221,7.12844,15.7609,15.7609,489984.0,2435800.0,1681160.0,1681160.0,28006900.0
2197880.0,5870120.0,37140000.0,43860000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
2197880.0,5870120.0,37700000.0,43300000.0,4034000.0,0.25,1.0,100.0,100.0,21.9702,8.86914,15.7609,15.7609,509940.0,2256740.0,1681160.0,1681160.0,31218800.0
2197880.0,5870120.0,37700000.0,43300000.0,4034000.0,0.5,1.0,100.0,100.0,,,,,,,,,
